YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M
2021,354,15.22,23.49,9.07,14.42,1.24,77.6,2.57,4.34,77.16,10.41
2021,355,15.11,22.95,10.1,12.85,0.5,79.22,3.15,5.23,77.18,10.63
2021,356,14.38,22.19,9.12,13.07,1.65,79.45,3.12,5.03,77.13,10.2
2021,357,14.32,22.99,8.39,14.6,0.2,75.31,2.85,4.78,77.03,9.59
2021,358,14.54,24.21,7.02,17.19,0.01,60.64,2.12,3.91,76.99,7.44
2021,359,14.69,23.45,7.36,16.09,0.18,66.92,2.54,4.04,77.02,8.54
2021,360,14.41,23.09,7.88,15.21,0.07,68.22,2.67,4.64,77.08,8.46
2021,361,13.92,22.59,6.98,15.61,0.87,66.56,2.88,5.1,77.07,8.13
2021,362,13.36,21.38,8.72,12.66,14.26,72.37,2.58,4.64,77.06,8.62
2021,363,13.73,22.55,5.77,16.78,0.07,62.3,1.82,3.14,77.02,7.32
2021,364,14.35,22.92,7.44,15.48,2.1,65.13,1.75,2.69,76.96,8.14
2021,365,13.9,21.85,7.15,14.7,1.61,69.14,2.0,3.89,77.04,8.35
2022,1,15.05,22.86,8.09,14.77,0.36,61.54,1.49,2.48,77.04,8.09
2022,2,16.5,23.19,10.66,12.53,0.46,61.13,1.35,2.53,76.99,9.03
2022,3,14.72,21.36,9.66,11.7,1.92,76.46,2.18,3.86,76.99,10.09
2022,4,14.73,21.75,10.29,11.46,3.7,81.5,2.35,4.17,77.05,10.74
2022,5,14.88,21.18,11.07,10.11,5.58,82.24,2.64,4.74,77.1,11.03
2022,6,15.13,22.34,10.7,11.64,0.44,78.7,2.39,4.32,77.08,10.57
2022,7,15.36,22.62,10.49,12.13,0.06,79.01,2.4,4.23,77.07,11.0
2022,8,15.44,22.8,10.54,12.26,0.05,77.38,2.71,4.63,77.05,10.55
2022,9,14.71,22.09,7.83,14.26,0.04,74.45,2.72,4.47,77.04,9.74
2022,10,14.72,22.37,8.54,13.83,0.01,72.99,2.49,4.31,76.99,9.44
2022,11,14.28,22.91,7.93,14.98,0.09,69.58,2.68,4.5,77.07,8.5
2022,12,13.83,22.87,7.08,15.79,0.06,65.53,2.84,4.94,77.13,7.84
2022,13,14.5,23.75,6.31,17.44,0.18,57.46,2.14,4.13,77.09,7.14
2022,14,16.57,24.2,9.54,14.66,0.59,58.24,0.63,1.08,77.05,8.47
2022,15,16.6,22.18,12.08,10.1,0.98,69.64,0.7,1.3,76.99,10.28
2022,16,16.3,21.66,12.05,9.61,1.78,72.68,0.83,1.69,76.96,10.6
2022,17,15.39,20.5,11.6,8.9,8.37,80.31,1.98,3.82,77.04,11.11
2022,18,14.87,20.21,11.05,9.16,6.8,79.47,2.31,4.46,77.14,10.61
2022,19,14.21,23.23,7.23,16.0,0.35,72.47,2.69,4.33,77.14,8.85
2022,20,13.59,23.14,5.69,17.45,0.07,71.37,2.56,3.91,77.13,8.26
2022,21,14.36,23.25,8.58,14.67,0.06,73.32,3.19,4.35,77.13,8.96
2022,22,13.88,22.98,7.89,15.09,0.0,66.73,2.9,4.22,77.1,7.76
2022,23,13.75,23.26,6.29,16.97,0.0,57.78,2.21,3.63,77.04,6.8
2022,24,13.91,24.03,5.97,18.06,0.0,57.61,2.15,3.15,77.02,6.75
2022,25,13.38,24.01,5.21,18.8,0.0,51.56,2.77,4.64,76.99,5.44
2022,26,13.02,23.58,4.25,19.33,0.0,61.72,2.4,3.74,76.96,6.61
2022,27,13.97,23.97,6.36,17.61,0.0,46.94,2.24,3.74,76.99,5.47
2022,28,13.94,23.89,6.12,17.77,0.0,49.29,2.31,3.71,77.04,5.56
2022,29,13.41,23.33,5.21,18.12,0.0,53.9,2.78,4.55,77.09,6.0
2022,30,13.75,24.05,5.11,18.94,0.0,54.85,2.36,3.69,76.98,6.12
2022,31,15.46,24.97,7.43,17.54,0.0,48.99,1.33,1.99,76.92,6.39
2022,32,16.1,24.34,9.16,15.18,0.0,51.02,1.8,3.5,76.94,7.02
2022,33,16.2,24.97,9.29,15.68,0.0,58.57,2.58,3.78,77.04,8.25
2022,34,14.93,24.3,7.68,16.62,0.0,63.07,3.19,5.2,77.12,7.66
2022,35,14.72,25.62,5.81,19.81,0.0,51.24,1.86,2.74,77.0,5.65
2022,36,16.3,26.02,9.56,16.46,0.0,35.83,1.42,2.55,76.96,4.94
2022,37,16.22,25.76,7.39,18.37,0.08,53.26,2.28,3.39,77.02,7.54
2022,38,16.26,24.72,10.09,14.63,1.55,69.02,3.07,4.36,77.03,9.52
2022,39,14.72,22.56,8.68,13.88,4.04,71.76,3.03,4.81,77.1,9.14
2022,40,15.61,23.54,7.99,15.55,8.17,70.01,1.72,3.14,77.05,9.43
2022,41,16.48,22.25,12.58,9.67,7.29,74.5,0.73,1.43,76.98,11.01
2022,42,16.35,24.19,10.21,13.98,2.38,62.98,2.53,4.49,76.93,8.79
2022,43,15.63,25.03,8.05,16.98,0.06,62.9,2.6,4.25,76.94,8.29
2022,44,15.95,25.79,7.95,17.84,0.04,60.62,2.23,3.65,76.92,7.81
2022,45,15.94,26.1,7.98,18.12,0.0,57.19,2.29,3.77,76.86,7.45
2022,46,16.22,25.91,8.11,17.8,0.01,54.08,1.74,2.85,76.94,7.38
2022,47,16.82,26.26,9.91,16.35,0.01,51.87,1.88,3.16,76.88,7.27
2022,48,16.68,25.97,9.05,16.92,0.01,52.66,1.85,2.93,76.78,7.28
2022,49,17.29,25.64,10.54,15.1,0.04,53.35,2.17,3.95,76.81,7.92
2022,50,17.18,26.55,10.05,16.5,0.28,52.83,2.16,3.62,76.95,7.62
2022,51,16.84,26.46,8.41,18.05,0.34,58.7,3.37,4.81,77.0,8.31
2022,52,16.71,26.23,9.0,17.23,0.46,60.31,2.73,4.21,76.98,8.18
2022,53,16.61,26.48,8.26,18.22,0.31,60.07,2.95,4.64,76.96,8.02
2022,54,17.07,26.27,10.78,15.49,0.03,52.56,2.75,4.69,77.01,7.64
2022,55,16.5,26.35,8.27,18.08,0.37,49.02,2.55,4.33,77.11,6.87
2022,56,17.12,26.08,9.23,16.85,0.41,54.24,3.2,5.41,77.08,8.2
2022,57,16.79,23.97,12.16,11.81,1.13,65.34,2.84,4.82,77.09,9.63
2022,58,17.25,26.13,8.94,17.19,0.04,60.65,2.99,4.66,77.09,8.99
2022,59,17.23,25.83,9.86,15.97,0.11,64.92,3.4,5.53,77.03,9.45
2022,60,16.98,25.63,10.53,15.1,0.03,60.09,3.9,6.24,77.04,8.37
2022,61,15.77,24.77,8.39,16.38,0.0,47.11,3.88,7.04,77.04,5.88
2022,62,16.79,27.68,7.27,20.41,0.0,44.79,2.41,3.88,77.01,5.87
2022,63,18.11,28.35,9.89,18.46,0.0,41.41,1.89,3.33,76.94,6.25
2022,64,17.63,27.75,9.6,18.15,0.0,41.13,2.71,5.2,76.92,6.02
2022,65,17.6,28.63,8.3,20.33,0.0,39.95,2.37,4.07,76.88,5.63
2022,66,17.77,28.76,8.86,19.9,0.0,34.16,2.36,4.31,76.85,4.96
2022,67,18.62,29.44,10.24,19.2,0.0,31.07,2.28,4.6,76.81,4.67
2022,68,18.93,29.51,10.14,19.37,0.51,33.14,2.27,4.68,76.84,5.31
2022,69,18.84,29.48,9.76,19.72,0.09,42.97,2.36,4.19,76.89,6.41
2022,70,18.88,29.37,9.9,19.47,0.04,40.52,2.86,5.33,76.87,6.31
2022,71,18.69,28.97,9.71,19.26,0.15,46.5,3.28,5.02,76.81,7.09
2022,72,18.99,29.79,10.06,19.73,0.02,38.36,2.88,5.37,76.82,5.84
2022,73,17.84,29.12,8.2,20.92,0.0,39.74,3.04,5.39,76.94,5.22
2022,74,17.82,28.51,8.31,20.2,0.0,45.5,3.19,4.81,76.95,6.54
2022,75,18.55,28.47,9.29,19.18,0.15,35.54,2.62,4.3,76.83,5.46
2022,76,17.61,25.42,10.01,15.41,1.49,55.52,2.37,4.58,76.92,8.56
2022,77,17.94,25.1,12.07,13.03,0.48,62.21,2.63,4.64,76.99,9.72
2022,78,17.84,24.66,11.4,13.26,0.86,60.73,2.2,4.0,77.0,9.44
2022,79,17.89,24.18,12.73,11.45,1.51,62.49,1.47,2.81,76.96,9.97
2022,80,17.62,23.5,13.51,9.99,3.66,68.83,1.09,2.04,76.95,10.77
2022,81,18.15,24.95,13.42,11.53,4.22,67.36,1.24,2.51,76.95,10.82
2022,82,16.84,21.73,13.81,7.92,7.71,73.96,1.22,2.32,77.1,11.17
2022,83,17.23,23.48,12.38,11.1,5.08,71.52,2.32,4.6,77.04,10.9
2022,84,16.79,25.99,9.83,16.16,1.61,68.47,3.02,5.09,76.97,9.78
2022,85,16.87,26.61,8.54,18.07,0.03,65.08,3.35,5.51,76.95,9.02
2022,86,16.25,25.96,7.66,18.3,0.04,63.56,3.38,5.25,77.02,8.29
2022,87,16.87,27.1,8.77,18.33,0.0,55.08,2.92,4.58,77.03,7.33
2022,88,16.52,26.89,7.49,19.4,0.0,44.62,2.96,4.33,76.93,5.92
2022,89,16.94,27.65,8.55,19.1,0.0,46.11,2.93,4.47,76.92,6.15
2022,90,16.56,26.82,7.9,18.92,0.0,46.42,3.09,4.9,76.95,6.22
2022,91,17.24,26.94,8.04,18.9,0.0,44.21,3.36,5.29,77.0,6.43
2022,92,17.47,26.0,9.86,16.14,0.15,57.13,3.75,5.88,77.03,8.7
2022,93,17.77,25.51,11.25,14.26,1.0,61.38,3.61,5.4,76.99,9.41
2022,94,18.37,27.64,9.94,17.7,0.18,53.28,3.03,5.01,77.02,8.16
2022,95,18.46,28.83,9.3,19.53,0.0,37.16,3.09,5.24,77.03,5.62
2022,96,18.4,28.88,9.15,19.73,0.0,35.5,3.39,6.09,77.0,5.57
2022,97,17.5,27.12,8.64,18.48,0.05,39.89,3.23,5.16,77.04,6.23
2022,98,17.94,26.7,9.44,17.26,0.01,43.06,3.05,4.91,77.04,6.71
2022,99,19.46,29.13,10.69,18.44,0.4,42.57,2.5,4.34,76.92,7.11
2022,100,19.18,27.08,11.86,15.22,0.62,54.16,2.49,3.92,76.9,9.01
2022,101,19.0,27.62,12.64,14.98,1.3,56.44,2.59,4.43,76.92,9.45
2022,102,18.42,26.32,12.44,13.88,5.09,63.31,2.27,4.0,76.9,10.14
2022,103,18.48,25.77,12.06,13.71,0.66,63.64,2.07,3.77,76.84,10.23
2022,104,18.84,26.37,12.71,13.66,0.83,64.35,2.45,4.41,76.81,10.59
2022,105,18.17,25.3,12.05,13.25,4.25,68.83,2.65,4.94,76.87,11.06
2022,106,16.79,22.58,13.05,9.53,39.04,77.92,1.71,3.15,76.9,11.75
2022,107,18.09,26.52,12.25,14.27,1.67,66.07,1.76,3.76,76.9,10.28
2022,108,18.47,26.35,12.04,14.31,3.29,57.65,2.25,4.07,76.92,9.32
2022,109,18.63,27.58,11.54,16.04,1.59,53.54,3.2,5.64,76.98,8.39
2022,110,18.18,26.69,10.84,15.85,1.39,61.58,3.21,5.39,76.93,9.57
2022,111,18.95,28.23,11.2,17.03,0.08,60.77,3.09,5.35,76.84,9.7
2022,112,18.89,27.67,11.25,16.42,0.38,61.48,2.49,4.5,76.89,9.81
2022,113,18.47,25.68,12.85,12.83,1.45,65.21,1.88,3.49,76.86,10.66
2022,114,18.41,25.69,12.34,13.35,4.9,69.14,1.74,2.97,76.79,11.27
2022,115,15.52,17.69,13.58,4.11,26.88,82.77,0.68,1.74,76.83,11.83
2022,116,16.45,21.79,11.48,10.31,1.35,74.97,1.25,2.56,76.87,11.08
2022,117,17.64,24.15,11.71,12.44,0.5,71.65,1.72,2.82,76.84,11.25
2022,118,17.34,22.56,12.46,10.1,0.3,73.69,1.48,2.78,76.88,11.44
2022,119,18.38,25.74,12.77,12.97,0.39,68.08,2.17,3.55,77.0,10.97
2022,120,17.72,24.1,12.97,11.13,0.27,73.45,1.52,2.66,77.03,11.54
2022,121,17.81,25.07,12.41,12.66,0.03,67.28,2.35,3.97,77.03,10.36
2022,122,18.22,25.8,11.53,14.27,0.0,65.5,2.64,4.74,76.98,10.3
2022,123,18.72,27.57,11.01,16.56,0.0,58.04,2.94,5.26,77.0,9.25
2022,124,18.21,26.48,10.88,15.6,0.0,61.32,3.45,5.86,77.11,9.53
2022,125,18.12,27.71,9.73,17.98,0.0,52.99,3.48,6.39,77.08,7.53
2022,126,18.64,28.61,9.98,18.63,0.0,43.08,2.78,4.58,76.98,6.28
2022,127,19.38,28.54,12.45,16.09,0.04,49.45,2.29,3.92,76.94,8.25
2022,128,19.34,28.94,11.25,17.69,0.12,53.65,2.81,5.45,76.98,8.87
2022,129,19.06,27.92,11.35,16.57,0.07,59.62,3.17,5.2,77.02,9.48
2022,130,19.17,27.85,11.66,16.19,0.53,56.49,3.45,6.12,77.02,9.15
2022,131,18.78,27.45,11.64,15.81,0.52,54.8,3.96,6.93,77.08,8.62
2022,132,17.95,27.28,9.39,17.89,0.0,44.58,3.66,7.49,77.13,6.36
2022,133,19.17,29.2,10.44,18.76,0.0,43.36,3.14,5.82,77.1,6.74
2022,134,18.96,28.05,11.14,16.91,0.0,46.11,3.43,6.12,77.08,7.29
2022,135,19.07,29.12,10.64,18.48,0.0,39.15,2.81,5.33,77.11,6.05
2022,136,19.5,29.19,12.4,16.79,0.0,35.75,2.16,4.6,77.09,5.89
2022,137,20.13,29.96,11.61,18.35,0.08,42.92,1.81,3.94,77.01,7.08
2022,138,20.35,29.77,13.01,16.76,1.06,37.67,2.02,3.89,76.94,6.45
2022,139,20.13,29.53,11.89,17.64,0.01,36.99,2.4,3.86,76.98,6.27
2022,140,20.46,29.61,12.76,16.85,0.02,37.06,2.47,4.54,76.99,6.61
2022,141,20.55,29.69,13.04,16.65,0.08,35.59,2.55,4.76,77.01,6.43
2022,142,20.34,29.65,12.73,16.92,0.04,32.58,2.53,4.56,76.99,5.53
2022,143,20.84,30.38,11.82,18.56,0.51,35.49,2.33,4.85,76.9,6.33
2022,144,21.53,30.78,14.08,16.7,0.29,37.65,2.15,4.72,76.94,6.89
2022,145,21.11,30.33,13.18,17.15,0.11,38.23,2.02,4.19,77.07,7.01
2022,146,21.49,30.41,13.85,16.56,0.05,37.3,2.39,5.07,77.1,7.06
2022,147,21.22,30.39,13.54,16.85,0.54,46.08,2.57,5.18,77.01,8.43
2022,148,20.01,28.03,13.7,14.33,2.47,51.35,2.68,5.36,76.96,8.89
2022,149,19.45,27.81,12.23,15.58,0.72,48.7,2.58,4.86,76.99,8.13
2022,150,19.96,28.75,12.75,16.0,0.1,47.05,2.65,5.55,77.01,7.85
2022,151,19.97,28.06,13.34,14.72,0.18,48.8,2.12,4.65,76.96,8.48
2022,152,19.97,27.62,13.34,14.28,0.13,47.9,2.55,4.8,76.9,8.42
2022,153,20.34,28.87,13.67,15.2,0.14,46.6,2.56,5.44,76.87,8.15
2022,154,19.91,28.9,12.39,16.51,0.31,53.5,2.23,4.67,76.89,9.04
2022,155,20.38,29.27,13.57,15.7,0.48,51.6,1.56,2.84,76.88,8.86
2022,156,16.77,20.69,13.65,7.04,12.78,75.79,0.95,1.96,76.95,11.56
2022,157,16.24,21.25,11.71,9.54,14.43,77.93,1.13,2.06,76.91,11.4
2022,158,15.33,18.62,12.32,6.3,18.67,82.96,1.25,2.44,76.87,11.66
2022,159,16.25,22.98,11.07,11.91,9.29,74.55,1.46,3.4,76.98,10.78
2022,160,16.97,23.84,10.67,13.17,1.08,68.96,1.28,2.54,76.97,10.41
2022,161,18.32,24.93,12.57,12.36,3.35,65.7,1.35,3.03,76.99,10.67
2022,162,18.33,26.25,12.52,13.73,3.25,59.78,2.46,5.17,77.02,9.47
2022,163,17.92,25.67,11.89,13.78,1.18,66.23,2.17,4.78,77.01,10.21
2022,164,19.0,27.59,12.1,15.49,0.85,61.19,1.97,4.51,76.96,10.03
2022,165,19.36,27.42,11.49,15.93,0.71,60.58,2.35,4.9,76.9,10.08
2022,166,20.01,28.51,13.45,15.06,0.84,55.88,1.93,4.0,76.88,9.63
2022,167,18.45,25.02,12.16,12.86,1.26,64.97,1.27,2.54,76.91,10.59
2022,168,19.18,27.04,12.37,14.67,0.26,59.74,1.81,3.8,76.85,10.02
2022,169,18.22,24.08,11.65,12.43,1.59,67.7,1.38,2.69,76.83,11.0
2022,170,18.06,25.44,12.14,13.3,2.14,71.68,1.91,3.75,76.9,11.38
2022,171,18.61,26.08,12.83,13.25,13.45,68.64,2.33,4.34,77.01,11.05
2022,172,17.28,23.03,13.29,9.74,12.9,73.45,1.83,3.04,76.98,11.29
2022,173,14.89,18.3,12.09,6.21,20.58,82.23,2.43,3.58,76.91,11.23
2022,174,16.25,21.95,10.84,11.11,6.51,77.17,1.69,2.87,76.91,11.26
2022,175,17.24,23.74,12.02,11.72,1.57,72.91,1.59,3.57,76.92,11.06
2022,176,17.9,25.67,11.45,14.22,1.04,68.79,1.53,3.73,76.94,10.69
2022,177,16.84,22.09,11.37,10.72,5.5,71.1,1.22,2.59,77.01,10.75
2022,178,15.78,21.15,11.51,9.64,7.12,80.17,1.21,2.43,77.07,11.46
2022,179,16.04,21.27,11.85,9.42,7.04,80.22,1.22,3.36,77.05,11.62
2022,180,15.74,21.27,11.43,9.84,13.98,82.36,1.23,2.77,77.0,11.72
2022,181,15.09,18.71,12.55,6.16,11.95,85.85,1.88,3.55,76.99,11.83
2022,182,15.13,19.46,11.35,8.11,4.03,83.47,1.38,3.04,77.07,11.43
2022,183,16.15,22.11,11.14,10.97,4.28,79.61,1.22,2.57,77.05,11.53
2022,184,15.86,19.89,12.57,7.32,19.29,82.29,1.03,1.98,77.02,11.89
2022,185,14.77,19.17,11.13,8.04,1.19,79.0,2.51,4.15,77.13,10.58
2022,186,16.31,22.22,11.3,10.92,1.73,76.43,1.78,2.74,77.06,11.12
2022,187,16.6,22.14,11.83,10.31,3.86,78.25,1.29,2.32,76.96,11.7
2022,188,15.49,19.5,12.08,7.42,21.92,83.9,1.62,3.0,77.01,11.83
2022,189,15.44,20.3,11.96,8.34,4.59,81.6,2.62,4.41,77.03,11.41
2022,190,14.8,18.81,11.61,7.2,6.27,84.59,2.61,4.46,76.95,11.41
2022,191,15.42,20.79,11.35,9.44,2.29,82.94,2.64,4.89,76.82,11.6
2022,192,15.08,18.77,13.01,5.76,3.6,84.5,2.37,4.73,76.9,11.63
2022,193,15.01,19.62,11.35,8.27,2.76,83.51,2.33,3.51,77.05,11.38
2022,194,16.08,21.05,12.16,8.89,1.51,82.37,2.34,3.98,77.01,12.0
2022,195,15.81,20.04,12.94,7.1,3.06,82.68,3.11,5.94,76.92,11.88
2022,196,14.78,18.4,12.37,6.03,5.98,86.37,2.01,4.53,76.93,11.69
2022,197,14.7,18.93,11.32,7.61,6.87,82.34,1.47,2.57,77.0,11.03
2022,198,14.01,16.76,11.79,4.97,10.0,91.93,1.71,2.93,76.96,11.93
2022,199,15.37,19.84,11.22,8.62,2.47,83.08,1.59,3.89,76.96,11.57
2022,200,16.04,21.94,11.77,10.17,8.61,82.55,1.35,3.0,76.94,11.96
2022,201,15.02,18.17,12.52,5.65,16.51,88.15,2.08,4.85,76.9,12.19
2022,202,15.29,19.9,11.92,7.98,20.53,84.65,1.87,3.61,76.87,11.81
2022,203,15.74,20.67,12.27,8.4,13.15,83.3,2.17,4.39,76.93,11.92
2022,204,15.79,20.29,12.88,7.41,16.17,87.17,2.1,3.53,76.88,12.62
2022,205,15.35,19.79,12.21,7.58,14.57,85.19,2.61,4.31,76.88,11.97
2022,206,15.6,19.64,12.3,7.34,9.66,83.33,2.31,4.49,76.92,11.85
2022,207,15.4,19.88,11.78,8.1,11.46,87.0,1.63,3.27,76.87,12.26
2022,208,14.96,18.38,12.68,5.7,9.04,88.36,1.82,3.31,76.83,12.16
2022,209,16.25,21.83,11.22,10.61,12.7,80.77,1.2,2.24,76.9,11.87
2022,210,16.28,22.04,11.75,10.29,13.13,83.2,1.33,2.77,76.94,12.29
2022,211,16.16,20.83,11.85,8.98,9.17,84.26,1.27,2.56,76.91,12.39
2022,212,15.86,20.38,12.82,7.56,21.95,85.33,2.16,3.96,76.89,12.36
2022,213,13.78,16.27,11.27,5.0,10.9,88.42,2.44,3.81,76.96,11.28
2022,214,14.93,20.15,10.34,9.81,5.2,84.73,2.17,3.48,76.93,11.53
2022,215,15.48,19.9,12.59,7.31,9.43,85.86,2.06,4.24,76.88,12.14
2022,216,15.65,20.23,12.1,8.13,3.32,84.72,1.97,4.32,76.9,12.09
2022,217,15.39,19.27,12.39,6.88,5.95,87.29,1.72,2.87,76.9,12.31
2022,218,14.46,17.87,11.86,6.01,4.96,87.9,2.51,4.46,76.91,11.7
2022,219,14.34,18.02,11.57,6.45,1.99,88.29,2.15,3.84,76.86,11.65
2022,220,15.56,20.33,11.92,8.41,3.25,84.92,1.99,3.53,76.87,12.06
2022,221,15.29,19.9,11.64,8.26,6.45,86.42,2.06,3.69,76.9,12.06
2022,222,15.28,19.79,11.67,8.12,11.94,88.81,1.88,3.02,76.83,12.46
2022,223,15.11,18.85,12.67,6.18,10.38,87.16,2.03,3.69,76.88,12.07
2022,224,15.38,20.19,12.34,7.85,11.59,86.4,2.25,4.43,76.85,12.15
2022,225,15.07,19.41,12.56,6.85,24.07,90.61,1.76,3.22,76.81,12.59
2022,226,15.92,21.08,12.01,9.07,3.95,86.66,1.42,2.46,76.83,12.63
2022,227,15.65,19.5,12.7,6.8,4.35,88.15,1.82,3.44,76.87,12.66
2022,228,15.73,20.94,12.92,8.02,5.99,85.28,1.27,2.4,76.89,12.24
2022,229,15.85,20.58,12.36,8.22,5.89,86.39,1.36,2.69,76.84,12.53
2022,230,15.66,20.07,11.89,8.18,14.24,86.35,1.49,2.88,76.85,12.39
2022,231,15.75,20.47,12.43,8.04,8.46,85.34,2.17,4.31,76.94,12.27
2022,232,15.66,20.33,12.48,7.85,6.4,88.16,1.9,3.16,77.01,12.65
2022,233,13.81,17.08,10.79,6.29,7.11,88.34,2.33,4.46,77.02,11.28
2022,234,15.13,20.33,10.41,9.92,2.74,83.17,0.97,1.33,76.99,11.5
2022,235,15.69,21.01,12.43,8.58,1.77,85.54,0.82,1.68,76.96,12.23
2022,236,15.04,19.37,11.13,8.24,14.65,88.26,1.23,2.46,76.96,12.17
2022,237,14.94,18.85,12.6,6.25,5.76,87.18,2.02,3.96,76.95,11.94
2022,238,15.04,19.87,11.16,8.71,5.07,86.86,0.93,1.71,76.83,11.99
2022,239,15.18,20.29,10.82,9.47,1.06,82.38,1.28,2.61,76.87,11.37
2022,240,15.79,22.03,11.58,10.45,0.97,80.9,1.28,2.99,76.88,11.55
2022,241,15.37,20.42,11.92,8.5,2.68,85.61,1.4,2.75,76.93,12.04
2022,242,15.52,21.22,10.02,11.2,2.27,85.04,1.03,2.03,76.94,12.02
2022,243,16.02,20.84,12.08,8.76,0.54,82.06,1.25,2.46,76.93,11.94
2022,244,15.63,20.86,11.22,9.64,2.3,85.01,1.23,2.82,76.89,12.11
2022,245,16.05,20.51,12.91,7.6,3.47,84.89,1.04,2.3,76.93,12.46
2022,246,16.12,21.16,12.4,8.76,8.66,84.56,0.87,1.91,76.99,12.41
2022,247,15.81,20.29,12.37,7.92,4.28,85.78,1.19,2.82,77.06,12.37
2022,248,15.37,19.66,12.26,7.4,3.6,85.37,1.46,2.54,77.12,11.97
2022,249,16.25,22.26,10.38,11.88,5.73,80.48,1.49,2.37,77.05,11.83
2022,250,16.32,21.79,11.79,10.0,12.52,83.08,0.86,2.06,76.91,12.43
2022,251,15.85,20.34,12.07,8.27,2.39,85.72,1.02,2.94,76.94,12.4
2022,252,16.69,21.54,13.12,8.42,2.09,84.19,1.15,2.29,76.93,12.79
2022,253,15.72,19.29,12.93,6.36,6.48,88.58,1.23,2.15,76.97,12.8
2022,254,15.82,20.11,13.06,7.05,4.78,86.4,0.9,1.92,76.95,12.51
2022,255,16.04,21.27,12.17,9.1,2.78,85.14,1.04,1.86,76.86,12.49
2022,256,15.28,18.48,12.79,5.69,7.11,89.77,1.26,2.4,76.95,12.63
2022,257,15.08,19.27,11.33,7.94,24.93,85.17,0.9,1.42,77.04,11.77
2022,258,14.43,17.67,12.21,5.46,8.32,89.34,0.97,2.26,77.04,11.91
2022,259,14.88,20.11,11.17,8.94,9.99,84.66,1.19,2.58,77.02,11.51
2022,260,15.54,21.19,11.1,10.09,1.34,82.54,1.19,2.32,76.97,11.66
2022,261,15.48,21.56,11.18,10.38,0.75,81.97,1.77,3.48,77.01,11.52
2022,262,15.14,20.8,11.17,9.63,1.32,85.47,2.07,3.6,77.06,11.8
2022,263,15.3,20.87,11.1,9.77,2.55,84.61,1.35,2.64,77.03,11.81
2022,264,14.96,19.14,11.28,7.86,6.29,88.3,1.72,3.44,76.94,12.16
2022,265,15.37,20.5,11.53,8.97,2.09,85.13,1.87,3.52,76.94,11.94
2022,266,14.55,19.96,10.73,9.23,0.99,84.47,1.59,3.09,76.97,11.25
2022,267,14.44,18.08,11.63,6.45,2.96,86.22,1.63,3.15,77.0,11.46
2022,268,14.55,18.75,11.19,7.56,3.89,85.75,1.49,2.86,76.93,11.46
2022,269,14.39,18.86,11.62,7.24,2.03,86.54,1.4,2.86,77.01,11.45
2022,270,15.1,20.61,10.87,9.74,1.16,84.46,1.73,3.0,77.03,11.59
2022,271,15.37,21.15,10.73,10.42,1.06,82.55,2.03,3.53,76.99,11.51
2022,272,14.92,20.71,9.86,10.85,1.72,81.39,1.64,2.81,76.92,11.08
2022,273,15.16,20.07,11.57,8.5,0.42,82.08,1.44,2.47,76.94,11.33
2022,274,15.09,20.06,11.63,8.43,9.97,84.06,1.29,2.49,77.06,11.57
2022,275,15.34,19.46,12.11,7.35,15.16,85.89,0.96,1.85,76.97,12.09
2022,276,14.69,18.0,12.47,5.53,17.77,88.86,1.22,2.42,76.9,12.02
2022,277,15.31,20.84,11.32,9.52,4.96,84.18,1.45,2.51,76.95,11.72
2022,278,14.28,19.09,11.1,7.99,7.61,88.74,2.32,4.05,77.04,11.65
2022,279,14.98,21.05,10.36,10.69,0.2,81.49,2.07,3.49,77.01,11.0
2022,280,14.36,20.52,9.21,11.31,0.54,83.96,1.96,3.46,76.95,11.11
2022,281,14.45,20.51,9.49,11.02,0.31,80.74,1.96,3.32,76.92,10.7
2022,282,14.1,18.89,10.33,8.56,0.54,84.62,1.65,3.21,76.99,10.96
2022,283,14.63,20.62,10.22,10.4,2.08,82.55,1.95,3.4,77.12,10.95
2022,284,14.68,20.84,8.82,12.02,0.76,81.54,1.95,3.81,77.09,10.88
2022,285,15.25,20.94,10.39,10.55,1.05,84.61,1.38,2.53,77.07,11.72
2022,286,15.46,21.12,10.91,10.21,0.54,81.15,2.0,3.62,77.01,11.35
2022,287,14.27,20.76,8.91,11.85,0.08,79.09,2.2,4.13,76.94,10.27
2022,288,14.07,21.13,7.67,13.46,0.01,75.78,1.83,3.2,76.92,9.64
2022,289,13.74,21.73,6.99,14.74,0.02,73.69,2.09,3.47,77.03,9.12
2022,290,13.95,21.78,7.14,14.64,0.1,75.29,2.12,3.67,77.14,9.51
2022,291,13.47,19.69,7.72,11.97,0.03,76.34,2.02,3.92,77.13,9.32
2022,292,14.19,20.96,8.1,12.86,0.28,73.09,1.76,3.22,77.06,9.35
2022,293,14.27,21.0,8.54,12.46,0.13,72.01,1.77,3.16,77.03,9.34
2022,294,14.31,21.86,7.26,14.6,0.1,74.55,2.38,4.16,77.04,9.73
2022,295,14.1,21.63,7.93,13.7,0.01,70.11,2.81,4.83,77.12,8.83
2022,296,13.85,21.72,7.72,14.0,0.01,72.06,2.58,4.58,77.21,8.86
2022,297,14.13,22.21,7.22,14.99,0.1,74.35,1.98,3.65,77.13,9.4
